timestamp,seed,concurrency,gpu_memory,p50_ms,p90_ms,p95_ms,p99_ms,avg_ms,min_ms,max_ms,throughput_tok_s,total_tokens,total_time_s,successful_requests,failed_requests,total_requests,completion_rate,status,crash_reason,crash_time_s,startup_time_s,memory_max_mb,memory_mean_mb
2025-12-11T06:39:08.490120,43,1,0.9,809.170944500238,820.185589000539,820.9729455000797,822.727536989878,812.4774444500779,806.9415330000993,832.3303380002471,157.5317162651539,12800,81.25347900390625,100,0,100,1.0,SUCCESS,,,26.064595937728882,88911.0,88910.09929078014
2025-12-11T06:41:09.376896,44,1,0.9,811.1474739998812,822.7329006997024,824.8469452998052,827.4435632501536,814.7541593700136,809.299122000084,836.1925149993112,157.09112131573053,12800,81.48137140274048,100,0,100,1.0,SUCCESS,,,28.067001819610596,88911.0,88910.11581920904
2025-12-11T06:42:29.333884,42,2,0.9,847.3730820001038,862.1505768003772,863.3207644496906,871.8475115307228,851.3123566999456,843.4075999994093,877.6275799991708,300.66017272336717,12800,42.57298159599304,100,0,100,1.0,SUCCESS,,,26.064425706863403,88913.0,88912.10242587602
2025-12-11T06:43:49.199128,43,2,0.9,852.3191014996883,860.4124371003309,861.1900734504161,870.2004341799875,849.5745716999862,841.3136610006404,875.851371999488,301.27585931768436,12800,42.48597955703735,100,0,100,1.0,SUCCESS,,,26.064387798309326,88913.0,88912.17297297297
2025-12-11T06:45:09.145886,44,2,0.9,851.2680840003668,862.618561599902,863.3491852504903,880.5845683899406,851.6124165399835,843.4844640005394,886.2936400000763,300.5558558011288,12800,42.58775782585144,100,0,100,1.0,SUCCESS,,,26.063929796218872,88916.0,88914.75471698113
2025-12-11T06:46:08.458749,42,4,0.9,878.3886904998326,897.605735999241,905.4048977000548,917.4206320798112,878.79484925008,857.5627319996784,917.7943650001907,582.2683425522863,12800,21.982991456985474,100,0,100,1.0,SUCCESS,,,26.064127683639526,88917.0,88915.84895833333
2025-12-11T06:47:07.670323,43,4,0.9,875.3405520001252,886.1105857003167,893.400504750025,900.3358746797403,874.8062763799952,856.367936999959,900.3706909998073,584.9698279662957,12800,21.881470441818237,100,0,100,1.0,SUCCESS,,,26.06351900100708,88921.0,88919.78534031413
2025-12-11T06:48:06.900039,44,4,0.9,873.2951734996277,892.9215252996983,896.0573371997725,908.5923233600261,874.6255947799727,854.0571969997472,908.8608470001418,585.0385581349464,12800,21.878899812698364,100,0,100,1.0,SUCCESS,,,26.06459331512451,88914.0,88912.91623036649
2025-12-11T06:48:56.137375,42,8,0.9,914.5962404995771,955.3756518000228,958.0045003994201,958.2702505597899,918.8037347400314,876.2258719998499,958.309311999983,1072.6048628453839,12800,11.933565139770508,100,0,100,1.0,SUCCESS,,,26.064406394958496,88921.0,88920.40384615384
2025-12-11T06:49:45.485080,43,8,0.9,920.8394475003843,936.7907743001524,937.0438333497987,937.897387410012,920.5173786400971,888.2845380003346,938.0271180007185,1070.8518518562844,12800,11.953100681304932,100,0,100,1.0,SUCCESS,,,26.063793182373047,88914.0,88913.0
2025-12-11T06:50:34.832203,44,8,0.9,924.0473775003011,958.6974335997184,973.5272542495295,979.2264857803366,925.0120442100252,876.0074350002469,979.359322000164,1066.4245943031726,12800,12.002723932266235,100,0,100,1.0,SUCCESS,,,26.06634283065796,88916.0,88915.54285714286
2025-12-11T07:08:59.010681,42,16,0.95,1021.0238469990145,1072.1724879000249,1073.6778161994152,1073.819659140463,1020.344850049878,906.9624469993869,1074.0577680007846,1823.4032580197663,12800,7.019840478897095,100,0,100,1.0,SUCCESS,,,26.064208269119263,93779.0,93778.93548387097
2025-12-11T07:09:43.396057,43,16,0.95,1031.9714630004455,1052.255157000036,1053.1746634008414,1054.1807172003064,1026.0779451800045,882.216182000775,1054.185785998925,1806.1481600126065,12800,7.086904764175415,100,0,100,1.0,SUCCESS,,,26.063320875167847,93785.0,93784.25806451614
2025-12-11T07:10:27.806877,44,16,0.95,1026.3228055009677,1078.8847125008033,1079.7254037505809,1080.7530145615056,1025.21518526004,881.4491030007048,1081.2649990002683,1813.8783980177009,12800,7.056702375411987,100,0,100,1.0,SUCCESS,,,26.068052530288696,93784.0,93783.04838709677
2025-12-11T06:54:49.269044,42,1,0.95,814.9420989998362,827.0879810002953,829.5933438493194,833.6398920296324,818.5280500200587,812.7053430007436,840.2513129994986,156.36714276357046,12800,81.85862946510315,100,0,100,1.0,SUCCESS,,,26.065618753433228,93780.0,93775.82468443198
2025-12-11T06:56:48.273038,43,1,0.95,812.6035184995999,824.1985991998263,824.868811800161,833.0138177000663,816.8636000900005,810.7491979999395,841.2737540002126,156.68598694869556,12800,81.69205331802368,100,0,100,1.0,SUCCESS,,,26.06372904777527,93780.0,93776.04507042254
2025-12-11T06:58:46.980832,44,1,0.95,810.343562500293,821.1542243995609,823.1980719001967,825.3916030593518,813.6163245399529,808.2173359998706,832.3174509996534,157.31078578340126,12800,81.36759305000305,100,0,100,1.0,SUCCESS,,,26.0637047290802,93775.0,93774.04384724186
2025-12-11T07:00:09.390282,42,2,0.95,857.4247444998946,871.5886600994054,872.2157658993638,873.8365329595399,860.3906742799154,852.0927459994709,879.6385229998123,297.4864358866564,12800,43.02717185020447,100,0,100,1.0,SUCCESS,,,28.065922737121582,93785.0,93782.69866666666
2025-12-11T07:01:29.200260,43,2,0.95,851.3312024997504,860.1343492991873,863.0096825997043,870.5813228695115,849.9367925799743,841.0919140005717,876.350237999759,301.1480819905799,12800,42.50400638580322,100,0,100,1.0,SUCCESS,,,26.064404487609863,93777.0,93776.17027027028
2025-12-11T07:02:48.922085,44,2,0.95,847.1615824996661,859.3133777002549,859.8729304002063,891.7792406299213,848.2962227000188,839.2270330004976,892.5810049995562,301.72899689135414,12800,42.42217397689819,100,0,100,1.0,SUCCESS,,,26.064069271087646,93780.0,93778.76422764227
2025-12-11T07:03:48.125865,42,4,0.95,873.5276534998775,894.6368530996551,903.7585868496535,912.7998031101379,874.1375188700025,856.1054849997163,913.125919999402,585.4539344216155,12800,21.86337685585022,100,0,100,1.0,SUCCESS,,,26.063791513442993,93780.0,93779.3560209424
2025-12-11T07:04:47.374737,43,4,0.95,874.951153999973,885.3930498003137,891.5538286498759,899.65436297015,874.552216620068,855.1830129999871,899.6592110006532,585.1384375333818,12800,21.875165224075317,100,0,100,1.0,SUCCESS,,,26.06937599182129,93780.0,93779.21989528796
2025-12-11T07:05:46.690846,44,4,0.95,875.8623459998489,891.8132756001796,909.38792415036,911.1773238397018,876.5232802500215,856.8743230007385,915.2383870004996,583.7760699387923,12800,21.926215648651123,100,0,100,1.0,SUCCESS,,,26.063528537750244,93778.0,93776.93229166667
2025-12-11T07:06:35.930506,42,8,0.95,916.5038695000476,949.4101645001138,950.9396033003213,960.5598080204618,918.0470917200182,877.9083640001772,960.7879060004052,1074.1126291618393,12800,11.916813611984253,100,0,100,1.0,SUCCESS,,,26.064472436904907,93783.0,93782.44230769231
2025-12-11T07:07:25.278374,43,8,0.95,923.7446690003708,940.0458232004894,940.298688600069,940.7282749689148,923.2594630998938,890.0325980011985,940.7917309999902,1067.6936172585706,12800,11.988457918167114,100,0,100,1.0,SUCCESS,,,26.06757426261902,93781.0,93779.78095238096
2025-12-11T07:08:14.616880,44,8,0.95,926.7824290000135,963.933663599164,965.6220010506331,969.4415630104049,927.0274139000321,880.6570640008431,969.5120520009368,1063.5789232285604,12800,12.0348379611969,100,0,100,1.0,SUCCESS,,,26.063862562179565,93781.0,93779.80952380953
